id,permission_id,content_type_id,user_id,object_pk
1330,103,19,270,1192
1331,103,19,145,1193
1332,103,19,156,1193
1333,103,19,27,1194
1334,103,19,107,1194
1335,103,19,78,1194
1336,103,19,21,1195
1337,103,19,110,1196
1338,103,19,67,1197
1339,103,19,130,1197
1340,103,19,114,1198
1341,103,19,114,1199
1342,103,19,124,1199
1343,103,19,126,1199
1344,103,19,57,1200
1345,103,19,52,1201
1346,103,19,55,1201
1347,103,19,24,1201
1348,103,19,98,1201
1349,103,19,93,1202
1350,103,19,108,1202
1351,103,19,137,1202
1352,103,19,60,1202
1353,103,19,64,1202
1354,103,19,99,1202
1355,103,19,120,1202
1356,103,19,227,1202
1357,103,19,207,1202
1358,103,19,164,1202
1359,103,19,208,1202
1360,103,19,12,1203
1361,103,19,11,1204
1362,103,19,6,1204
1363,103,19,146,1204
1364,103,19,119,1205
1365,103,19,212,1205
1366,103,19,200,1206
1367,103,19,60,1207
1368,103,19,131,1208
1369,103,19,17,1208
1370,103,19,70,1208
1371,103,19,90,1208
1372,103,19,125,1208
1373,103,19,63,1208
1374,103,19,159,1208
1375,103,19,45,1208
1376,103,19,30,1208
1377,103,19,121,1208
1378,103,19,103,1209
1379,103,19,91,1209
1380,103,19,22,1209
1381,103,19,63,1210
1382,103,19,17,1210
1383,103,19,121,1210
1384,103,19,125,1210
1385,103,19,45,1210
1386,103,19,296,1210
1387,103,19,70,1211
1388,103,19,113,1211
1389,103,19,131,1211
1390,103,19,63,1211
1391,103,19,45,1211
1392,103,19,125,1211
1393,103,19,159,1211
1394,103,19,121,1211
1395,103,19,30,1211
1396,103,19,296,1211
1397,103,19,51,1212
1398,103,19,6,1212
1399,103,19,69,1212
1400,103,19,83,1212
1401,103,19,102,1212
1402,103,19,120,1213
1403,103,19,111,1213
1404,103,19,29,1213
1405,103,19,10,1213
1406,103,19,108,1213
1407,103,19,22,1213
1408,103,19,97,1213
1409,103,19,74,1213
1410,103,19,226,1213
1411,103,19,114,1213
1412,103,19,25,1213
1413,103,19,93,1213
1414,103,19,183,1213
1415,103,19,275,1213
1416,103,19,276,1213
1417,103,19,277,1213
1418,103,19,278,1213
1419,103,19,279,1213
1420,103,19,281,1213
1421,103,19,282,1213
1422,103,19,284,1213
1423,103,19,283,1213
1424,103,19,44,1214
1425,103,19,217,1214
1426,103,19,57,1215
1427,103,19,109,1215
1428,103,19,115,1215
1429,103,19,74,1215
1430,103,19,113,1216
1431,103,19,57,1216
1432,103,19,63,1216
1433,103,19,45,1216
1434,103,19,115,1216
1435,103,19,109,1216
1436,103,19,297,1216
1437,103,19,298,1216
1438,103,19,121,1217
1439,103,19,296,1217
1440,103,19,8,1218
1441,103,19,11,1218
1442,103,19,6,1218
1443,103,19,114,1218
1444,103,19,146,1218
1445,103,19,154,1218
1446,103,19,30,1219
1447,103,19,70,1219
1448,103,19,11,1220
1449,103,19,92,1220
1450,103,19,127,1220
1451,103,19,11,1221
1452,103,19,6,1221
1453,103,19,146,1221
1454,103,19,8,1222
1455,103,19,76,1223
1456,103,19,90,1224
1457,103,19,54,1225
1458,103,19,46,1225
1459,103,19,26,1226
1460,103,19,73,1226
1461,103,19,161,1226
1462,103,19,11,1227
1463,103,19,32,1227
1464,103,19,34,1227
1465,103,19,35,1227
1466,103,19,147,1227
1467,103,19,216,1227
1468,103,19,49,1228
1469,103,19,44,1228
1470,103,19,21,1228
1471,103,19,72,1228
1472,103,19,22,1229
1473,103,19,59,1229
1474,103,19,108,1229
1475,103,19,48,1229
1476,103,19,73,1229
1477,103,19,91,1229
1478,103,19,26,1229
1479,103,19,161,1229
1480,103,19,289,1229
1481,103,19,131,1230
1482,103,19,38,1231
1483,103,19,9,1231
1484,103,19,33,1231
1485,103,19,65,1232
1486,103,19,38,1232
1487,103,19,9,1232
1488,103,19,33,1232
1489,103,19,91,1233
1490,103,19,22,1233
1491,103,19,11,1234
1492,103,19,43,1234
1493,103,19,6,1234
1494,103,19,146,1234
1495,103,19,102,1234
1496,103,19,10,1234
1497,103,19,308,1234
1498,103,19,131,1235
1499,103,19,6,1236
1500,103,19,11,1236
1501,103,19,114,1236
1502,103,19,43,1236
1503,103,19,96,1236
1504,103,19,146,1236
1505,103,19,86,1236
1506,103,19,139,1236
1507,103,19,82,1236
1508,103,19,243,1236
1509,103,19,21,1236
1510,103,19,102,1236
1511,103,19,154,1236
1512,103,19,149,1237
1513,103,19,157,1237
1514,103,19,158,1237
1515,103,19,60,1238
1516,103,19,247,1239
1518,103,19,142,1239
1519,103,19,7,1240
1520,103,19,87,1240
1521,103,19,7,1241
1522,103,19,87,1241
1523,103,19,110,1242
1524,103,19,71,1242
1525,103,19,79,1242
1526,103,19,49,1243
1527,103,19,104,1243
1528,103,19,95,1243
1529,103,19,152,1243
1530,103,19,155,1243
1531,103,19,230,1243
1532,103,19,61,1244
1533,103,19,104,1244
1534,103,19,95,1244
1535,103,19,152,1244
1537,103,19,28,1245
1538,103,19,4,1245
1539,103,19,4,1246
1540,103,19,84,1247
1541,103,19,49,1247
1542,103,19,21,1247
1543,103,19,95,1247
1544,103,19,125,1247
1545,103,19,136,1247
1546,103,19,122,1247
1547,103,19,104,1247
1548,103,19,132,1247
1549,103,19,148,1247
1550,103,19,105,1247
1551,103,19,28,1248
1552,103,19,15,1248
1553,103,19,21,1248
1554,103,19,65,1249
1555,103,19,37,1249
1556,103,19,38,1249
1557,103,19,9,1249
1558,103,19,20,1249
1559,103,19,33,1249
1560,103,19,65,1250
1561,103,19,37,1250
1562,103,19,38,1250
1563,103,19,9,1250
1564,103,19,20,1250
1565,103,19,33,1250
1566,112,20,68,1108
1567,112,20,172,1098
1568,112,20,145,1091
1569,112,20,88,1088
1570,112,20,11,1086
1571,97,24,5,1251
1572,97,24,45,1251
1573,97,24,17,1251
1574,109,22,45,1252
1575,109,22,17,1252
1576,106,21,22,1253
1577,106,21,59,1253
1578,106,21,108,1253
1579,106,21,48,1253
1580,106,21,73,1253
1581,106,21,91,1253
1582,106,21,26,1253
1583,106,21,161,1253
1584,106,21,289,1253
1585,103,19,22,1254
1586,103,19,59,1254
1587,103,19,108,1254
1588,103,19,48,1254
1589,103,19,73,1254
1590,103,19,91,1254
1591,103,19,26,1254
1592,103,19,161,1254
1593,103,19,289,1254
1594,103,19,52,832
1595,103,19,55,832
1596,103,19,98,832
1597,103,19,212,833
1598,103,19,85,837
1599,103,19,187,837
1600,103,19,54,838
1601,103,19,232,841
1602,103,19,45,843
1603,103,19,63,843
1604,103,19,125,843
1605,103,19,231,844
1606,103,19,231,845
1607,103,19,52,850
1608,103,19,63,850
1609,103,19,100,850
1610,103,19,159,850
1611,103,19,157,851
1612,103,19,149,852
1613,103,19,157,852
1614,103,19,11,854
1615,103,19,114,854
1616,103,19,43,854
1617,103,19,96,854
1618,103,19,146,854
1619,103,19,86,854
1620,103,19,139,854
1621,103,19,82,854
1622,103,19,243,854
1623,103,19,21,854
1624,103,19,102,854
1625,103,19,154,854
1626,103,19,10,856
1627,103,19,11,856
1628,103,19,43,856
1629,103,19,102,856
1630,103,19,146,856
1631,103,19,308,856
1632,103,19,9,857
1633,103,19,33,857
1634,103,19,65,857
1635,103,19,33,858
1636,103,19,38,858
1637,103,19,65,858
1638,103,19,9,859
1639,103,19,38,859
1640,103,19,65,859
1641,103,19,33,860
1642,103,19,38,860
1643,103,19,65,860
1644,103,19,9,861
1645,103,19,38,861
1646,103,19,9,862
1647,103,19,33,862
1648,103,19,65,862
1649,103,19,59,864
1650,103,19,108,864
1651,103,19,48,864
1652,103,19,73,864
1653,103,19,91,864
1654,103,19,26,864
1655,103,19,161,864
1656,103,19,289,864
1657,103,19,21,865
1658,103,19,49,865
1659,103,19,72,865
1660,103,19,11,866
1661,103,19,32,866
1662,103,19,35,866
1663,103,19,147,866
1664,103,19,216,866
1665,103,19,26,868
1666,103,19,161,868
1667,103,19,54,869
1668,103,19,164,871
1669,103,19,9,876
1670,103,19,171,879
1671,103,19,172,879
1672,103,19,212,884
1673,103,19,6,889
1674,103,19,146,889
1675,103,19,212,890
1676,103,19,11,892
1677,103,19,127,892
1678,103,19,70,893
1679,103,19,6,894
1680,103,19,8,894
1681,103,19,114,894
1682,103,19,146,894
1683,103,19,154,894
1684,103,19,52,895
1685,103,19,55,895
1686,103,19,113,895
1687,103,19,182,895
1688,103,19,183,897
1689,103,19,184,897
1690,103,19,185,897
1691,103,19,186,897
1692,103,19,187,898
1693,103,19,119,899
1694,103,19,296,900
1695,103,19,57,901
1696,103,19,63,901
1697,103,19,45,901
1698,103,19,115,901
1699,103,19,109,901
1700,103,19,297,901
1701,103,19,298,901
1702,103,19,74,902
1703,103,19,109,902
1704,103,19,115,902
1705,103,19,217,905
1706,103,19,52,908
1707,103,19,55,908
1708,103,19,182,908
1709,103,19,212,908
1710,103,19,66,909
1711,103,19,179,909
1712,103,19,111,910
1713,103,19,29,910
1714,103,19,10,910
1715,103,19,108,910
1716,103,19,22,910
1717,103,19,97,910
1718,103,19,74,910
1719,103,19,226,910
1720,103,19,114,910
1721,103,19,25,910
1722,103,19,93,910
1723,103,19,183,910
1724,103,19,275,910
1725,103,19,276,910
1726,103,19,277,910
1727,103,19,278,910
1728,103,19,279,910
1729,103,19,281,910
1730,103,19,282,910
1731,103,19,284,910
1732,103,19,283,910
1733,103,19,51,911
1734,103,19,69,911
1735,103,19,83,911
1736,103,19,102,911
1737,103,19,70,912
1738,103,19,131,912
1739,103,19,63,912
1740,103,19,45,912
1741,103,19,125,912
1742,103,19,159,912
1743,103,19,121,912
1744,103,19,30,912
1745,103,19,296,912
1746,103,19,10,913
1747,103,19,17,914
1748,103,19,45,914
1749,103,19,121,914
1750,103,19,125,914
1751,103,19,296,914
1752,103,19,91,915
1753,103,19,103,915
1754,103,19,17,916
1755,103,19,70,916
1756,103,19,90,916
1757,103,19,125,916
1758,103,19,63,916
1759,103,19,159,916
1760,103,19,45,916
1761,103,19,30,916
1762,103,19,121,916
1763,103,19,212,920
1764,103,19,11,921
1765,103,19,146,921
1766,103,19,108,924
1767,103,19,137,924
1768,103,19,60,924
1769,103,19,64,924
1770,103,19,99,924
1771,103,19,120,924
1772,103,19,227,924
1773,103,19,207,924
1774,103,19,164,924
1775,103,19,208,924
1776,103,19,52,925
1777,103,19,55,925
1778,103,19,98,925
1779,103,19,17,926
1780,103,19,131,926
1781,103,19,70,926
1782,103,19,45,926
1783,103,19,63,926
1784,103,19,159,926
1785,103,19,121,926
1786,103,19,30,926
1787,103,19,124,928
1788,103,19,126,928
1789,103,19,130,931
1790,103,19,88,934
1791,103,19,203,934
1792,103,19,78,935
1793,103,19,107,935
1794,103,19,156,936
1795,103,19,47,938
1796,103,19,270,938
1797,103,19,86,939
1798,103,19,105,939
1799,103,19,139,939
1800,103,19,229,939
1801,103,19,46,940
1802,103,19,54,940
1803,103,19,49,941
1804,103,19,49,942
1805,103,19,70,943
1806,103,19,233,944
1807,103,19,107,946
1808,103,19,46,949
1809,103,19,50,949
1810,103,19,205,949
1811,103,19,111,950
1812,103,19,285,950
1813,103,19,286,950
1814,103,19,287,950
1815,103,19,288,950
1816,103,19,212,951
1817,103,19,224,951
1818,103,19,225,951
1819,103,19,189,952
1820,103,19,190,952
1821,103,19,191,952
1822,103,19,192,952
1823,103,19,193,952
1824,103,19,194,952
1825,103,19,195,952
1826,103,19,62,953
1827,103,19,68,953
1828,103,19,78,953
1829,103,19,89,953
1830,103,19,129,953
1831,103,19,62,954
1832,103,19,89,954
1833,103,19,107,954
1834,103,19,129,954
1835,103,19,156,954
1836,103,19,47,955
1837,103,19,270,955
1838,103,19,299,955
1839,103,19,125,956
1840,103,19,27,958
1841,103,19,78,958
1842,103,19,25,959
1843,103,19,114,959
1844,103,19,126,959
1845,103,19,12,960
1846,103,19,6,962
1847,103,19,102,962
1848,103,19,68,963
1849,103,19,89,963
1850,103,19,151,963
1851,103,19,239,963
1852,103,19,240,963
1853,103,19,62,963
1854,103,19,129,963
1855,103,19,156,963
1856,103,19,300,963
1857,103,19,301,963
1858,103,19,302,963
1859,103,19,303,963
1860,103,19,304,963
1861,103,19,305,963
1862,103,19,306,963
1863,103,19,172,964
1864,103,19,211,964
1865,103,19,268,965
1866,103,19,6,966
1867,103,19,141,966
1868,103,19,265,966
1869,103,19,268,966
1870,103,19,269,966
1871,103,19,266,966
1872,103,19,267,966
1873,103,19,21,969
1874,103,19,28,969
1875,103,19,132,970
1876,103,19,139,970
1877,103,19,178,970
1878,103,19,91,971
1879,103,19,91,972
1880,103,19,289,972
1881,103,19,30,973
1882,103,19,121,973
1883,103,19,45,974
1884,103,19,131,974
1885,103,19,29,975
1886,103,19,99,975
1887,103,19,111,975
1888,103,19,120,975
1889,103,19,20,976
1890,103,19,33,976
1891,103,19,37,976
1892,103,19,38,976
1893,103,19,65,976
1894,103,19,20,977
1895,103,19,33,977
1896,103,19,37,977
1897,103,19,38,977
1898,103,19,65,977
1899,103,19,15,978
1900,103,19,28,978
1901,103,19,15,979
1902,103,19,28,979
1903,103,19,49,980
1904,103,19,21,980
1905,103,19,95,980
1906,103,19,125,980
1907,103,19,136,980
1908,103,19,122,980
1909,103,19,104,980
1910,103,19,132,980
1911,103,19,148,980
1912,103,19,105,980
1913,103,19,28,982
1914,103,19,61,984
1915,103,19,95,984
1916,103,19,104,984
1918,103,19,49,985
1919,103,19,95,985
1920,103,19,104,985
1921,103,19,155,985
1922,103,19,230,985
1923,103,19,71,986
1924,103,19,79,986
1925,103,19,7,987
1926,103,19,7,988
1927,103,19,247,989
1928,103,19,7,991
1929,103,19,27,991
1930,103,19,88,992
1931,103,19,89,992
1932,103,19,8,994
1933,103,19,43,994
1934,103,19,259,994
1935,103,19,270,994
1936,103,19,271,994
1937,103,19,272,994
1938,103,19,274,994
1939,103,19,273,994
1940,103,19,11,996
1941,103,19,92,996
1942,103,19,106,996
1943,103,19,127,996
1944,103,19,108,997
1945,103,19,64,997
1946,103,19,124,997
1947,103,19,97,997
1948,103,19,25,997
1949,103,19,126,997
1950,103,19,48,997
1951,103,19,10,997
1952,103,19,117,997
1953,103,19,242,999
1954,103,19,46,1003
1955,103,19,50,1003
1956,103,19,205,1003
1957,103,19,7,1004
1958,103,19,7,1005
1959,103,19,27,1005
1960,103,19,145,1005
1961,103,19,88,1005
1962,103,19,233,1005
1963,103,19,156,1005
1964,103,19,107,1005
1965,103,19,87,1005
1966,103,19,7,1006
1967,103,19,88,1006
1968,103,19,27,1007
1969,103,19,62,1007
1970,103,19,88,1007
1971,103,19,107,1007
1972,103,19,145,1007
1973,103,19,156,1007
1974,103,19,7,1008
1975,103,19,88,1008
1976,103,19,87,1009
1977,103,19,1,1010
1978,103,19,89,1010
1979,103,19,204,1010
1980,103,19,133,1015
1981,103,19,220,1015
1982,103,19,12,1016
1983,103,19,80,1016
1984,103,19,113,1016
1985,103,19,153,1016
1986,103,19,187,1017
1987,103,19,202,1017
1988,103,19,236,1017
1989,103,19,234,1017
1990,103,19,235,1017
1991,103,19,116,1017
1992,103,19,115,1017
1993,103,19,29,1017
1994,103,19,69,1018
1995,103,19,217,1018
1996,103,19,294,1018
1997,103,19,295,1018
1998,103,19,130,1019
1999,103,19,70,1022
2000,103,19,6,1025
2001,103,19,12,1025
2002,103,19,11,1025
2003,103,19,29,1025
2004,103,19,93,1025
2005,103,19,290,1025
2006,103,19,291,1025
2007,103,19,292,1025
2008,103,19,293,1025
2009,103,19,309,1025
2010,103,19,6,1026
2011,103,19,11,1026
2012,103,19,12,1026
2013,103,19,80,1026
2014,103,19,309,1026
2015,103,19,52,1028
2016,103,19,55,1028
2017,103,19,98,1028
2018,103,19,93,1067
2019,103,19,250,1067
2020,103,19,10,1069
2021,103,19,114,1069
2022,103,19,12,1070
2023,103,19,254,1070
2024,103,19,8,1071
2025,103,19,155,1071
2026,103,19,252,1071
2027,103,19,258,1071
2028,103,19,99,1072
2029,103,19,19,1073
2030,103,19,156,1073
2031,103,19,91,1074
2032,97,24,5,1254
2033,97,24,52,248
2034,97,24,55,248
2035,97,24,98,248
2036,97,24,212,249
2037,97,24,85,253
2038,97,24,187,253
2039,97,24,54,254
2040,97,24,232,257
2041,97,24,45,259
2042,97,24,63,259
2043,97,24,125,259
2044,97,24,231,260
2045,97,24,231,261
2046,97,24,52,266
2047,97,24,63,266
2048,97,24,100,266
2049,97,24,159,266
2050,97,24,157,267
2051,97,24,9,273
2052,97,24,33,273
2053,97,24,65,273
2054,97,24,33,274
2055,97,24,38,274
2056,97,24,65,274
2057,97,24,33,276
2058,97,24,38,276
2059,97,24,65,276
2060,97,24,9,278
2061,97,24,33,278
2062,97,24,65,278
2063,97,24,212,300
2064,97,24,164,287
2065,97,24,9,292
2066,97,24,171,295
2067,97,24,172,295
2068,97,24,212,306
2069,97,24,52,311
2070,97,24,55,311
2071,97,24,113,311
2072,97,24,182,311
2073,97,24,183,313
2074,97,24,184,313
2075,97,24,185,313
2076,97,24,186,313
2077,97,24,187,314
2078,97,24,119,315
2079,97,24,52,324
2080,97,24,55,324
2081,97,24,182,324
2082,97,24,212,324
2083,97,24,66,325
2084,97,24,179,325
2085,97,24,10,329
2086,97,24,17,342
2087,97,24,131,342
2088,97,24,70,342
2089,97,24,45,342
2090,97,24,63,342
2091,97,24,159,342
2092,97,24,121,342
2093,97,24,30,342
2094,97,24,88,350
2095,97,24,203,350
2096,97,24,70,359
2097,97,24,233,360
2098,97,24,189,368
2099,97,24,190,368
2100,97,24,191,368
2101,97,24,192,368
2102,97,24,193,368
2103,97,24,194,368
2104,97,24,195,368
2105,97,24,25,375
2106,97,24,114,375
2107,97,24,126,375
2108,97,24,172,380
2109,97,24,211,380
2110,97,24,132,386
2111,97,24,139,386
2112,97,24,178,386
2113,97,24,91,387
2114,97,24,15,394
2115,97,24,28,394
2116,97,24,7,407
2117,97,24,27,407
2118,97,24,88,408
2119,97,24,89,408
2120,97,24,46,419
2121,97,24,50,419
2122,97,24,205,419
2123,97,24,7,420
2124,97,24,7,421
2125,97,24,27,421
2126,97,24,145,421
2127,97,24,88,421
2128,97,24,233,421
2129,97,24,156,421
2130,97,24,107,421
2131,97,24,87,421
2132,97,24,7,422
2133,97,24,88,422
2134,97,24,27,423
2135,97,24,62,423
2136,97,24,88,423
2137,97,24,107,423
2138,97,24,145,423
2139,97,24,156,423
2140,97,24,7,424
2141,97,24,88,424
2142,97,24,87,425
2143,97,24,89,426
2144,97,24,204,426
2145,97,24,1,426
2146,109,22,46,757
2147,109,22,50,757
2148,109,22,205,757
2149,109,22,7,745
2150,109,22,27,745
2151,109,22,91,725
2152,109,22,189,706
2153,109,22,190,706
2154,109,22,191,706
2155,109,22,192,706
2156,109,22,193,706
2157,109,22,194,706
2158,109,22,195,706
2159,109,22,10,667
2160,109,22,52,662
2161,109,22,55,662
2162,109,22,182,662
2163,109,22,212,662
2164,109,22,119,653
2165,109,22,52,649
2166,109,22,55,649
2167,109,22,113,649
2168,109,22,182,649
2169,109,22,9,630
2170,109,22,52,604
2171,109,22,63,604
2172,109,22,100,604
2173,109,22,159,604
2174,109,22,89,764
2175,109,22,204,764
2176,109,22,1,764
2177,109,22,87,763
2178,109,22,7,762
2179,109,22,88,762
2180,109,22,27,761
2181,109,22,62,761
2182,109,22,88,761
2183,109,22,107,761
2184,109,22,145,761
2185,109,22,156,761
2186,109,22,7,760
2187,109,22,88,760
2188,109,22,7,759
2189,109,22,27,759
2190,109,22,145,759
2191,109,22,88,759
2192,109,22,233,759
2193,109,22,156,759
2194,109,22,107,759
2195,109,22,87,759
2196,109,22,7,758
2197,109,22,88,746
2198,109,22,89,746
2199,109,22,15,732
2200,109,22,28,732
2201,109,22,88,688
2202,109,22,203,688
2203,109,22,132,724
2204,109,22,139,724
2205,109,22,178,724
2206,109,22,172,718
2207,109,22,211,718
2208,109,22,25,713
2209,109,22,114,713
2210,109,22,126,713
2211,109,22,233,698
2212,109,22,70,697
2213,109,22,17,680
2214,109,22,131,680
2215,109,22,70,680
2216,109,22,45,680
2217,109,22,63,680
2218,109,22,159,680
2219,109,22,121,680
2220,109,22,30,680
2221,109,22,66,663
2222,109,22,179,663
2223,109,22,171,633
2224,109,22,172,633
2225,109,22,187,652
2226,109,22,183,651
2227,109,22,184,651
2228,109,22,185,651
2229,109,22,186,651
2230,109,22,212,644
2231,109,22,212,638
2232,109,22,164,625
2233,109,22,9,616
2234,109,22,33,616
2235,109,22,65,616
2236,109,22,33,614
2237,109,22,38,614
2238,109,22,65,614
2239,109,22,33,612
2240,109,22,38,612
2241,109,22,65,612
2242,109,22,9,611
2243,109,22,33,611
2244,109,22,65,611
2245,109,22,157,605
2246,109,22,52,586
2247,109,22,55,586
2248,109,22,98,586
2249,109,22,231,599
2250,109,22,231,598
2251,109,22,45,597
2252,109,22,63,597
2253,109,22,125,597
2254,109,22,232,595
2255,109,22,54,592
2256,109,22,85,591
2257,109,22,187,591
2258,109,22,212,587
2259,97,24,57,1255
2260,97,24,89,1254
2261,109,22,89,1256
2262,97,24,129,1257
2263,109,22,129,1258
2264,97,24,5,1259
2265,109,22,5,1260
2266,109,22,57,1261
2267,103,19,85,1153
2268,97,24,62,1259
2269,103,19,100003,1227
2270,112,20,100007,1091
2271,109,22,62,1260
2272,106,21,11,1262
2273,106,21,92,1262
2274,106,21,106,1262
2275,106,21,127,1262
2276,103,19,11,1263
2277,103,19,92,1263
2278,103,19,106,1263
2279,103,19,127,1263
2280,106,21,123,1264
2281,112,20,100008,1090
2282,112,20,100009,1090
2283,106,21,62,1265
2284,106,21,89,1265
2285,106,21,107,1265
2286,106,21,156,1265
2287,106,21,145,1265
2288,106,21,129,1265
2289,103,19,62,1266
2290,103,19,89,1266
2291,103,19,107,1266
2292,103,19,156,1266
2293,103,19,145,1266
2294,103,19,129,1266
2295,112,20,100010,1112
2296,112,20,100011,1112
2297,97,24,105,355
2298,97,24,86,355
2299,97,24,139,355
2300,103,19,154,1220
2301,103,19,220,1142
2302,97,24,100012,443
2303,109,22,100012,781
2304,103,19,100012,1027
2305,103,19,17,1267
2306,103,19,100012,1267
2307,109,22,91,669
2308,109,22,103,669
2309,112,20,145,1268
2310,112,20,100006,1268
2311,112,20,100004,1268
2312,103,19,123,1269
2313,106,21,11,1270
2314,106,21,106,1270
2315,106,21,92,1270
2316,106,21,127,1270
2317,103,19,11,1271
2318,103,19,106,1271
2319,103,19,92,1271
2320,103,19,127,1271
2321,106,21,68,1272
2322,106,21,89,1272
2323,106,21,151,1272
2324,106,21,239,1272
2325,106,21,240,1272
2326,106,21,62,1272
2327,106,21,129,1272
2328,106,21,156,1272
2329,106,21,300,1272
2330,106,21,301,1272
2331,106,21,302,1272
2332,106,21,303,1272
2333,106,21,304,1272
2334,106,21,305,1272
2335,106,21,306,1272
2336,106,21,145,1272
2337,103,19,68,1273
2338,103,19,89,1273
2339,103,19,151,1273
2340,103,19,239,1273
2341,103,19,240,1273
2342,103,19,62,1273
2343,103,19,129,1273
2344,103,19,156,1273
2345,103,19,300,1273
2346,103,19,301,1273
2347,103,19,302,1273
2348,103,19,303,1273
2349,103,19,304,1273
2350,103,19,305,1273
2351,103,19,306,1273
2352,103,19,145,1273
2353,97,24,91,388
2354,97,24,289,388
2355,109,22,91,726
2356,109,22,289,726
2357,103,19,45,1274
2358,103,19,17,1274
2359,97,24,17,332
2360,97,24,70,332
2361,97,24,90,332
2362,97,24,125,332
2363,97,24,63,332
2364,97,24,159,332
2365,97,24,45,332
2366,97,24,30,332
2367,97,24,121,332
2368,109,22,17,670
2369,109,22,70,670
2370,109,22,90,670
2371,109,22,125,670
2372,109,22,63,670
2373,109,22,159,670
2374,109,22,45,670
2375,109,22,30,670
2376,109,22,121,670
2377,97,24,103,331
2378,97,24,100014,331
2379,109,22,100014,669
2380,103,19,100014,915
2381,103,19,100014,1209
2382,109,22,133,769
2383,109,22,220,769
2384,97,24,70,438
2385,109,22,70,776
2386,97,24,61,400
2387,97,24,95,400
2388,97,24,104,400
2389,97,24,84,400
2391,109,22,61,738
2392,109,22,95,738
2393,109,22,104,738
2394,109,22,84,738
2396,103,19,84,984
2397,103,19,84,1244
2398,97,24,49,401
2399,97,24,95,401
2400,97,24,104,401
2401,97,24,84,401
2402,97,24,155,401
2403,97,24,230,401
2404,109,22,49,739
2405,109,22,95,739
2406,109,22,104,739
2407,109,22,84,739
2408,109,22,155,739
2409,109,22,230,739
2410,103,19,84,985
2411,103,19,84,1243
2412,112,20,24,1275
2413,112,20,24,1276
2414,112,20,24,1277
2415,112,20,24,1278
2416,112,20,24,1279
2417,97,24,100027,560
2418,112,20,100020,1105
2419,112,20,100021,1105
2420,112,20,100023,1105
2421,112,20,100025,1105
2422,97,24,100029,560
2423,97,24,100025,560
2424,97,24,257,508
2425,112,20,100030,1104
2426,112,20,100031,1104
2427,97,24,62,369
2428,97,24,89,369
2429,97,24,78,369
2430,97,24,129,369
2431,109,22,62,707
2432,109,22,89,707
2433,109,22,78,707
2434,109,22,129,707
2435,97,24,108,413
2436,97,24,64,413
2437,97,24,124,413
2438,97,24,97,413
2439,97,24,25,413
2440,97,24,126,413
2441,97,24,48,413
2442,97,24,10,413
2443,97,24,117,413
2444,109,22,108,751
2445,109,22,64,751
2446,109,22,124,751
2447,109,22,97,751
2448,109,22,25,751
2449,109,22,126,751
2450,109,22,48,751
2451,109,22,10,751
2452,109,22,117,751
2453,103,19,129,1280
2454,103,19,62,1281
2455,112,20,100018,1282
2456,112,20,100021,1282
2457,112,20,100023,1282
2458,112,20,100024,1282
2459,112,20,142,1282
2460,112,20,100026,1283
2461,112,20,100027,1283
2462,112,20,100028,1283
2463,112,20,142,1283
2464,97,24,28,398
2465,109,22,28,736
2466,97,24,268,381
2467,109,22,268,719
2468,97,24,124,344
2469,97,24,126,344
2470,109,22,124,682
2471,109,22,126,682
2472,112,20,100019,1138
2473,112,20,100021,1138
2474,97,24,149,268
2475,97,24,157,268
2476,109,22,149,606
2477,109,22,157,606
2478,97,24,133,431
2479,97,24,220,431
2480,97,24,12,376
2481,97,24,80,376
2482,109,22,12,714
2483,109,22,80,714
2484,103,19,80,960
2485,103,19,80,1175
2486,97,24,81,376
2487,109,22,81,714
2488,103,19,81,960
2489,103,19,81,1175
2490,109,22,187,771
2491,109,22,202,771
2492,109,22,236,771
2493,109,22,234,771
2494,109,22,235,771
2495,109,22,116,771
2496,109,22,115,771
2497,109,22,29,771
2498,97,24,187,433
2499,97,24,202,433
2500,97,24,236,433
2501,97,24,234,433
2502,97,24,235,433
2503,97,24,116,433
2504,97,24,115,433
2505,97,24,29,433
2506,112,20,34,1109
2507,112,20,100033,1109
2508,97,24,45,437
2509,109,22,45,775
2510,103,19,45,1021
2511,112,20,39,1077
2512,112,20,100034,1077
2513,112,20,100035,1082
2514,112,20,100036,1082
2515,112,20,100035,1081
2516,112,20,100035,1083
2517,112,20,121,1077
2518,112,20,100038,1082
2519,112,20,100039,1081
2520,112,20,100040,1083
2521,112,20,100041,1078
2522,112,20,100042,1078
2523,112,20,100043,1079
2524,112,20,100037,1079
2525,112,20,100044,1080
2526,112,20,100035,1080
2527,112,20,100045,1085
2528,112,20,100046,1085
2529,112,20,100047,1085
2530,112,20,100048,1086
2531,112,20,100049,1086
2532,112,20,100050,1096
2533,112,20,123,1096
2535,112,20,100052,1096
2536,112,20,106,1096
2537,97,24,68,495
2538,97,24,264,569
2539,97,24,261,506
2540,97,24,262,506
2541,97,24,257,405
2542,109,22,257,743
2543,103,19,257,989
2544,103,19,257,1239
2545,97,24,7,404
2546,109,22,7,742
2547,97,24,89,404
2548,109,22,89,742
2549,103,19,89,988
2550,103,19,89,1240
2551,97,24,145,1257
2552,109,22,145,1258
2553,103,19,145,1280
2554,97,24,138,1257
2555,109,22,138,1258
